week_ending_date,retailer_name,wmt_item_number,region,brand_name,category,sub_category,sku_id,sku_description,upc,dollar_sales,unit_sales,velocity_per_store,avg_selling_price,num_stores_selling,acv_distribution_pct,oos_rate_pct,prior_year_dollar_sales,prior_year_unit_sales,yoy_dollar_growth_pct
2023-02-18,Walmart,005519308,Northeast,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,9129.9,3271,5.293,2.79,618,75.09,4.39,8730.42,3075,4.58
2023-02-18,Walmart,005519308,South Central,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,7956.98,2713,4.905,2.93,553,81.93,0.96,7566.37,2665,5.16
2023-02-18,Walmart,005519308,Southeast,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,10731.02,3681,4.774,2.92,771,69.2,2.81,12038.05,4240,-10.86
2023-02-18,Walmart,005519308,West,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,15096.24,5338,6.171,2.83,865,71.07,2.73,14150.38,4984,6.68
2023-02-18,Walmart,005519309,Midwest,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,17213.36,5534,7.917,3.11,699,66.78,1.01,14244.19,4364,20.84
2023-02-18,Walmart,005519309,Northeast,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,12247.56,3936,6.592,3.11,597,72.61,2,11557.9,3541,5.97
2023-02-18,Walmart,005519309,South Central,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,13155.96,3990,6.263,3.3,637,62.67,2.32,11943.06,3659,10.16
2023-02-18,Walmart,005519309,Southeast,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,17479.99,5613,7.224,3.11,777,78.86,0.5,16626.93,5094,5.13
2023-02-18,Walmart,005519309,West,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,23882.84,7112,8.846,3.36,804,65.83,1.72,18023.93,5522,32.51
2023-02-18,Walmart,005519310,Midwest,Bolt,Beverages,Energy Drinks,SKU-B10,Bolt XL Bulk Energy Can 128oz,0-61126-00210-5,13310.66,5107,7.423,2.61,688,71.65,16.32,11885.87,4821,11.99
2023-02-18,Walmart,005519310,Northeast,Bolt,Beverages,Energy Drinks,SKU-B10,Bolt XL Bulk Energy Can 128oz,0-61126-00210-5,10783.53,4516,7.179,2.39,629,72,0.63,10322.78,4187,4.46
2023-02-18,Walmart,005519310,South Central,Bolt,Beverages,Energy Drinks,SKU-B10,Bolt XL Bulk Energy Can 128oz,0-61126-00210-5,11856.48,4959,8.143,2.39,609,76.69,1.87,9679.3,3926,22.49
2023-02-18,Walmart,005519310,Southeast,Bolt,Beverages,Energy Drinks,SKU-B10,Bolt XL Bulk Energy Can 128oz,0-61126-00210-5,14454.71,5859,7.843,2.47,747,66.55,1.99,13550.04,5496,6.68
2023-02-18,Walmart,005519310,West,Bolt,Beverages,Energy Drinks,SKU-B10,Bolt XL Bulk Energy Can 128oz,0-61126-00210-5,17511.5,6685,7.782,2.62,859,71.38,2.35,16323.66,6621,7.28
2023-02-18,Walmart,007234101,Midwest,Silke,Personal Care,Hair Care,SKU-C01,Silke Moisturizing Shampoo 8oz,0-85931-00301-2,9863.08,1305,2.098,7.56,622,73.63,2.1,7824.75,1015,26.05
2023-02-18,Walmart,007234101,Northeast,Silke,Personal Care,Hair Care,SKU-C01,Silke Moisturizing Shampoo 8oz,0-85931-00301-2,8164.74,1072,1.659,7.62,646,77.85,1.22,7724.53,1002,5.7
2023-02-18,Walmart,007234101,South Central,Silke,Personal Care,Hair Care,SKU-C01,Silke Moisturizing Shampoo 8oz,0-85931-00301-2,6602.69,832,1.477,7.94,563,72.77,1.08,6514.2,845,1.36
2023-02-18,Walmart,007234101,Southeast,Silke,Personal Care,Hair Care,SKU-C01,Silke Moisturizing Shampoo 8oz,0-85931-00301-2,10503.16,1356,1.785,7.75,760,63.6,2.11,10037.26,1302,4.64
2023-02-18,Walmart,007234101,West,Silke,Personal Care,Hair Care,SKU-C01,Silke Moisturizing Shampoo 8oz,0-85931-00301-2,13093.56,1711,2.246,7.65,762,61.83,2.47,10546.06,1368,24.16
2023-02-18,Walmart,007234102,Midwest,Silke,Personal Care,Hair Care,SKU-C02,Silke Volumizing Conditioner 12oz,0-85931-00302-9,7825.78,1020,1.485,7.67,687,81.74,2.92,7611.06,988,2.82
2023-02-18,Walmart,007234102,Northeast,Silke,Personal Care,Hair Care,SKU-C02,Silke Volumizing Conditioner 12oz,0-85931-00302-9,6148.88,823,1.446,7.47,569,68.24,1.89,5985.62,777,2.73
2023-02-18,Walmart,007234102,South Central,Silke,Personal Care,Hair Care,SKU-C02,Silke Volumizing Conditioner 12oz,0-85931-00302-9,6222.43,813,1.38,7.65,589,72.28,5.51,6001.03,779,3.69
2023-02-18,Walmart,007234102,Southeast,Silke,Personal Care,Hair Care,SKU-C02,Silke Volumizing Conditioner 12oz,0-85931-00302-9,9835.11,1223,1.74,8.04,703,76.71,1.6,8181.12,1062,20.22
2023-02-18,Walmart,007234102,West,Silke,Personal Care,Hair Care,SKU-C02,Silke Volumizing Conditioner 12oz,0-85931-00302-9,10433.55,1343,1.832,7.77,733,72.55,2.12,8936.07,1160,16.76
2023-02-18,Walmart,007234103,Midwest,Silke,Personal Care,Hair Care,SKU-C03,Silke Lite Daily Shampoo 12oz,0-85931-00303-6,9726.6,1530,2.708,6.36,565,60.54,2.14,8870.01,1446,9.66
2023-02-18,Walmart,007234103,Northeast,Silke,Personal Care,Hair Care,SKU-C03,Silke Lite Daily Shampoo 12oz,0-85931-00303-6,9822.45,1574,2.467,6.24,638,79.13,1.78,9514.1,1551,3.24
2023-02-18,Walmart,007234103,South Central,Silke,Personal Care,Hair Care,SKU-C03,Silke Lite Daily Shampoo 12oz,0-85931-00303-6,8667.54,1435,2.306,6.04,622,82.96,1.81,8980.42,1464,-3.48
2023-02-18,Walmart,007234103,Southeast,Silke,Personal Care,Hair Care,SKU-C03,Silke Lite Daily Shampoo 12oz,0-85931-00303-6,11714.33,1966,2.895,5.96,679,75.02,4.8,11188.72,1824,4.7
2023-02-18,Walmart,007234103,West,Silke,Personal Care,Hair Care,SKU-C03,Silke Lite Daily Shampoo 12oz,0-85931-00303-6,9459.98,1582,2.593,5.98,610,67.22,1.46,10532.37,1717,-10.18
2023-02-18,Walmart,007234104,Midwest,Silke,Personal Care,Hair Care,SKU-C04,Silke Premium Repair Mask 16oz,0-85931-00304-3,7977.27,1037,1.407,7.69,737,61.75,3.04,7384,923,8.03
2023-02-18,Walmart,007234104,Northeast,Silke,Personal Care,Hair Care,SKU-C04,Silke Premium Repair Mask 16oz,0-85931-00304-3,5370.87,665,1.316,8.08,505,64.59,3.07,4808,601,11.71
2023-02-18,Walmart,007234104,South Central,Silke,Personal Care,Hair Care,SKU-C04,Silke Premium Repair Mask 16oz,0-85931-00304-3,5728.14,721,1.093,7.94,660,66.78,2.22,6080,760,-5.79
2023-02-18,Walmart,007234104,Southeast,Silke,Personal Care,Hair Care,SKU-C04,Silke Premium Repair Mask 16oz,0-85931-00304-3,9760.69,1144,1.583,8.53,723,64.17,3.75,7600,950,28.43
2023-02-18,Walmart,007234104,West,Silke,Personal Care,Hair Care,SKU-C04,Silke Premium Repair Mask 16oz,0-85931-00304-3,9123.88,1218,1.615,7.49,754,65.28,3.75,8304,1038,9.87
2023-02-18,Walmart,007234105,Midwest,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,12289.79,2047,2.862,6,715,76.34,0.5,9852,1642,24.74
2023-02-18,Walmart,007234105,Northeast,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,8391.6,1394,2.248,6.02,620,71.47,0.87,8112,1352,3.45
2023-02-18,Walmart,007234105,South Central,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,8072.48,1357,2.25,5.95,603,78.73,1.9,7644,1274,5.61
2023-02-18,Walmart,007234105,Southeast,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,11070.11,1950,3.013,5.68,647,68.02,1.84,9360,1560,18.27
2023-02-18,Walmart,007234105,West,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,12380.56,2032,2.802,6.09,725,63.82,3.54,10986,1831,12.69
2023-02-18,Walmart,007234106,Midwest,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,9698.08,1154,1.979,8.4,583,72.86,2.54,10297.68,1263,-5.82
2023-02-18,Walmart,007234106,Northeast,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,11168.36,1315,2.064,8.49,637,75.26,3.08,10689.04,1311,4.48
2023-02-18,Walmart,007234106,South Central,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,11150.17,1378,2.19,8.09,629,76.97,1.44,10224.3,1254,9.06
2023-02-18,Walmart,007234106,Southeast,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,14584.81,1734,2.628,8.41,660,60.24,4.2,12246.33,1502,19.1
2023-02-18,Walmart,007234106,West,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,12823.42,1601,2.331,8.01,687,75.09,2.36,13355.19,1638,-3.98
2023-02-18,Walmart,007234107,Midwest,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,4680.72,588,0.885,7.96,665,82.43,3.27,3784,473,23.7
2023-02-18,Walmart,007234107,Northeast,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,3620.24,461,0.765,7.85,602,65.45,1.21,3256,407,11.19
2023-02-18,Walmart,007234107,South Central,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,2732.3,349,0.718,7.83,486,67.56,5.2,2544,318,7.4
2023-02-18,Walmart,007234107,Southeast,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,4844.71,583,0.833,8.31,700,62.83,1.32,4184,523,15.79
2023-02-18,Walmart,007234107,West,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,5057.71,631,0.902,8.02,699,78.76,3.1,4376,547,15.58
2023-02-18,Walmart,007234108,Midwest,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,5199.69,581,0.947,8.95,614,72.25,4.94,4364.72,508,19.13
2023-02-18,Walmart,007234108,Northeast,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,3970.96,476,0.809,8.34,588,68.18,3.85,3969.49,462,0.04
2023-02-18,Walmart,007234108,South Central,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,4053.46,470,0.795,8.62,591,76.61,1.85,3866.38,450,4.84
2023-02-18,Walmart,007234108,Southeast,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,5508.95,677,0.965,8.14,701,76.2,2.12,5232.5,609,5.28
2023-02-18,Walmart,007234108,West,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,5625.44,678,1.006,8.3,674,76.49,3.31,5266.87,613,6.81
2023-02-18,Walmart,007234109,Midwest,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,6711.69,735,1.28,9.13,574,71.8,4.58,5240.71,610,28.07
2023-02-18,Walmart,007234109,Northeast,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,5820.08,683,1.022,8.52,668,75.5,3.7,5799.14,675,0.36
2023-02-18,Walmart,007234109,South Central,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,4587.62,553,1.002,8.3,552,83.72,2.03,4639.32,540,-1.11
2023-02-18,Walmart,007234109,Southeast,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,7096.14,838,1.214,8.47,690,77.7,1.35,6623.91,771,7.13
2023-02-18,Walmart,007234109,West,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,8294.39,976,1.241,8.5,786,67.42,3.44,7904.02,920,4.94
2023-02-18,Walmart,007234110,Midwest,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,12256.97,1634,2.851,7.5,573,64.85,0.74,11138.04,1496,10.05
2023-02-18,Walmart,007234110,Northeast,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,12936.45,1756,2.81,7.37,625,68.09,1.29,11547.53,1551,12.03
2023-02-18,Walmart,007234110,South Central,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,11388.9,1551,2.702,7.34,574,80.61,3.78,10266.95,1379,10.93
2023-02-18,Walmart,007234110,Southeast,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,17558.55,2325,3.184,7.55,730,69.21,1.32,14905.32,2002,17.8
2023-02-18,Walmart,007234110,West,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,12723.71,1703,2.612,7.47,652,73.08,2.46,13944.89,1873,-8.76
2023-02-11,Walmart,003825541,Midwest,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,16256.72,4298,6.104,3.78,704,85.56,2.69,16960.71,4390,-4.15
2023-02-11,Walmart,003825541,Northeast,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,17573.98,4497,5.685,3.91,791,74.66,2.44,18104.3,4686,-2.93
2023-02-11,Walmart,003825541,South Central,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,16923.78,4361,6.222,3.88,701,77.11,2.38,15538.94,4022,8.91
2023-02-11,Walmart,003825541,Southeast,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,20187.83,5243,6.294,3.85,833,73.48,2.35,21071.46,5454,-4.19
2023-02-11,Walmart,003825541,West,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,19181.52,5107,6.92,3.76,738,69.15,1.01,19556.97,5062,-1.92
2023-02-11,Walmart,003825542,Midwest,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,13259.24,3990,5.155,3.32,774,81.95,3.2,12418.43,3621,6.77
2023-02-11,Walmart,003825542,Northeast,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,12472.59,3655,5.258,3.41,695,76.4,1.41,10593.91,3089,17.73
2023-02-11,Walmart,003825542,South Central,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,13426.39,4013,5.799,3.35,692,69.93,3.66,10213.23,2978,31.46
2023-02-11,Walmart,003825542,Southeast,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,17124.88,4786,5.787,3.58,827,66.93,3.07,13930.87,4062,22.93
2023-02-11,Walmart,003825542,West,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,17881.11,5451,6.458,3.28,844,72.16,1.96,14894.57,4343,20.05
2023-02-11,Walmart,003825543,Midwest,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,25919.28,5564,6.203,4.66,897,74.53,1.49,28917.79,6267,-10.37
2023-02-11,Walmart,003825543,Northeast,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,21281.78,4485,6.471,4.75,693,68,5.02,21225.76,4600,0.26
2023-02-11,Walmart,003825543,South Central,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,18224.49,4004,6.208,4.55,645,83.23,3.19,19130.87,4146,-4.74
2023-02-11,Walmart,003825543,Southeast,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,28503.73,6186,7.553,4.61,819,85.72,1.43,27722.69,6008,2.82
2023-02-11,Walmart,003825543,West,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,30324.69,6348,7.045,4.78,901,66.66,3.87,31954,6925,-5.1
2023-02-11,Walmart,003825544,Midwest,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,6027.58,1935,2.608,3.12,742,65.77,0.5,6266.39,2022,-3.81
2023-02-11,Walmart,003825544,Northeast,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,4968.5,1642,2.329,3.03,705,63.62,0.5,5655.86,1825,-12.15
2023-02-11,Walmart,003825544,South Central,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,5543.44,1857,2.81,2.99,661,69.44,1.52,5135.21,1657,7.95
2023-02-11,Walmart,003825544,Southeast,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,8175.21,2722,3.115,3,874,59.63,3.62,7750.86,2501,5.47
2023-02-11,Walmart,003825544,West,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,8069.62,2712,3.168,2.98,856,67.55,3.61,7952.3,2566,1.48
2023-02-11,Walmart,003825545,Midwest,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,5707.44,1998,2.737,2.86,730,74.01,2.89,4818,1606,18.46
2023-02-11,Walmart,003825545,Northeast,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,5484.15,1772,2.411,3.09,735,84.99,3.53,4611,1537,18.94
2023-02-11,Walmart,003825545,South Central,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,4956.22,1604,2.051,3.09,782,61.08,1.6,4749,1583,4.36
2023-02-11,Walmart,003825545,Southeast,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,5657.77,1811,2.275,3.12,796,78.31,5.21,5517,1839,2.55
2023-02-11,Walmart,003825545,West,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,6377.03,2115,2.557,3.02,827,67.66,0.5,6006,2002,6.18
2023-02-11,Walmart,003825546,Midwest,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,16606.91,3767,4.131,4.41,912,70.25,2.7,15706.43,3489,5.73
2023-02-11,Walmart,003825546,Northeast,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,9876.04,2140,3.419,4.61,626,72.27,2.62,10241.37,2275,-3.57
2023-02-11,Walmart,003825546,South Central,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,10763.27,2488,3.534,4.33,704,72.28,3.27,11155.21,2478,-3.51
2023-02-11,Walmart,003825546,Southeast,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,17853.09,3892,4.706,4.59,827,71.21,4.27,14954.65,3322,19.38
2023-02-11,Walmart,003825546,West,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,14890.96,3239,4.034,4.6,803,57.64,1.94,15211.24,3379,-2.11
2023-02-11,Walmart,003825547,Midwest,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,16926.3,3876,5.545,4.37,699,64.26,0.5,14839.57,3540,14.06
2023-02-11,Walmart,003825547,Northeast,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,17199.79,3992,5.273,4.31,757,66.92,3.33,15267.15,3642,12.66
2023-02-11,Walmart,003825547,South Central,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,17925.33,4165,5.273,4.3,790,84.28,2.45,15430.64,3681,16.17
2023-02-11,Walmart,003825547,Southeast,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,18235.2,4164,5.552,4.38,750,71.3,4.99,16721.77,3989,9.05
2023-02-11,Walmart,003825547,West,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,28301.31,6766,6.996,4.18,967,64.32,1.65,22582.14,5387,25.33
2023-02-11,Walmart,003825548,Midwest,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,17507.45,3946,4.484,4.44,880,70.92,2.47,18056.04,3999,-3.04
2023-02-11,Walmart,003825548,Northeast,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,14707.61,3262,5.463,4.51,597,72.67,1.45,11635.51,2577,26.4
2023-02-11,Walmart,003825548,South Central,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,15312.15,3517,4.824,4.35,729,65.63,3.24,13762.14,3048,11.26
2023-02-11,Walmart,003825548,Southeast,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,17000.81,3669,5.047,4.63,727,69.08,2.21,15663.02,3469,8.54
2023-02-11,Walmart,003825548,West,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,17685.68,3905,4.875,4.53,801,72.03,0.5,18078.62,4004,-2.17
2023-02-11,Walmart,003825549,Midwest,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,9518.29,2897,3.757,3.29,771,81.74,3.26,9241.46,2816,3
2023-02-11,Walmart,003825549,Northeast,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,8984.48,2746,3.963,3.27,693,69.91,3.63,7892.66,2405,13.83
2023-02-11,Walmart,003825549,South Central,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,9088.66,2821,3.968,3.22,711,72.07,0.5,7840.15,2389,15.92
2023-02-11,Walmart,003825549,Southeast,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,12049.32,3559,4.421,3.39,805,60.67,2.78,10130.82,3087,18.94
2023-02-11,Walmart,003825549,West,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,10271.68,3281,4.191,3.13,783,70.36,3.18,10324.45,3146,-0.51
2023-02-11,Walmart,003825550,Midwest,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,14865.11,4307,6.252,3.45,689,75.72,3.11,15090.28,4244,-1.49
2023-02-11,Walmart,003825550,Northeast,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,14644.77,4133,5.09,3.54,812,80.39,2.71,16893,4751,-13.31
2023-02-11,Walmart,003825550,South Central,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,14639.35,4211,6.652,3.48,633,82.38,4.91,12754.2,3587,14.78
2023-02-11,Walmart,003825550,Southeast,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,17211.01,4832,6.547,3.56,738,83.71,4.19,16971.23,4773,1.41
2023-02-11,Walmart,003825550,West,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,20056.76,5513,7.17,3.64,769,67.98,2.54,18525.06,5210,8.27
2023-02-11,Walmart,005519301,Midwest,Bolt,Beverages,Energy Drinks,SKU-B01,Bolt Original Energy Drink 12oz Single,0-61126-00201-3,18709.29,7498,10.215,2.5,734,76.83,0.5,18312.95,7033,2.16
2023-02-11,Walmart,005519301,Northeast,Bolt,Beverages,Energy Drinks,SKU-B01,Bolt Original Energy Drink 12oz Single,0-61126-00201-3,18934.33,7069,9.18,2.68,770,81.52,3.17,18250.46,7009,3.75
2023-02-11,Walmart,005519301,South Central,Bolt,Beverages,Energy Drinks,SKU-B01,Bolt Original Energy Drink 12oz Single,0-61126-00201-3,15637.06,6150,9.433,2.54,652,79.21,4.56,14966.99,5748,4.48
2023-02-11,Walmart,005519301,Southeast,Bolt,Beverages,Energy Drinks,SKU-B01,Bolt Original Energy Drink 12oz Single,0-61126-00201-3,19863.34,7684,9.801,2.59,784,63.43,2.11,20539.25,7888,-3.29
2023-02-11,Walmart,005519301,West,Bolt,Beverages,Energy Drinks,SKU-B01,Bolt Original Energy Drink 12oz Single,0-61126-00201-3,20883.65,7427,11.287,2.81,658,80.28,2.13,18057.77,6935,15.65
2023-02-11,Walmart,005519302,Midwest,Bolt,Beverages,Energy Drinks,SKU-B02,Bolt Zero Sugar Energy 16oz Can,0-61126-00202-0,42469.51,14510,17.652,2.93,822,67.05,2.78,37809.51,13348,12.32
2023-02-11,Walmart,005519302,Northeast,Bolt,Beverages,Energy Drinks,SKU-B02,Bolt Zero Sugar Energy 16oz Can,0-61126-00202-0,29342.09,10764,19.221,2.73,560,66.86,3.93,24470.81,8639,19.91
2023-02-11,Walmart,005519302,South Central,Bolt,Beverages,Energy Drinks,SKU-B02,Bolt Zero Sugar Energy 16oz Can,0-61126-00202-0,35281.66,12500,17.706,2.82,706,71.23,2,29878.24,10548,18.08
2023-02-11,Walmart,005519302,Southeast,Bolt,Beverages,Energy Drinks,SKU-B02,Bolt Zero Sugar Energy 16oz Can,0-61126-00202-0,42775.26,14898,19.449,2.87,766,79.12,3.93,36996.55,13061,15.62
